movieId,genres,cute,nudity,sad,scary,violent,rating,Title,year
121223,Action|Drama,,,,,,3.88,The Reunion,2011
121225,Documentary,,,,,,2.98,I Am Ali,2014
121227,Documentary,,,,,,3.66,Supermensch: The Legend of Shep Gordon,2013
121229,Crime|Drama,,,,,,3.0,Lady Cocoa,1975
121231,Horror,0.0,3.0,0.0,4.0,3.0,3.58,It Follows,2014
121233,Comedy|Drama|Romance,,,,,,,Take a Girl Like You,1970
121235,Action|Sci-Fi|Thriller,0.0,0.0,0.0,0.0,0.0,2.61,The Anomaly,2014
121237,Action|Adventure|Fantasy,,,,,,2.17,Sinbad: The Fifth Voyage,2014
121239,Documentary,,,,,,3.44,A Life in Dirty Movies,2013
121241,Drama|Horror|Musical|Thriller,,,,,,3.34,Sweeney Todd: The Demon Barber of Fleet Street,1982
121243,Children|Drama|Fantasy,,,,,,2.81,Touchback,2011
121245,Action|Drama|Thriller,,,,,,3.42,Unit 7,2012
121247,Fantasy|Horror,,,,,,1.8,Wishmaster 3: Beyond the Gates of Hell,2001
121249,Adventure|Children|Comedy|Fantasy|Romance,,,,,,3.79,The Magical Legend of the Leprechauns,1999
121251,Children|Comedy,,,,,,3.0,Thunderstruck,2012
121253,Horror|Thriller,0.0,3.0,0.0,3.0,5.0,3.04,The Town that Dreaded Sundown,2014
121255,Drama,,,,,,2.87,White Elephant,2012
121257,Action|Sci-Fi|Thriller,,,,,,3.4,The Alternate,2012
121259,Horror|Thriller,,,,,,1.62,The Tattooist,2007
121261,Comedy|Fantasy|Horror,,,,,,1.27,Leprechaun: Back 2 Tha Hood,2003
121263,Horror|Thriller,,,,,,2.4,Summer's Moon,2009
121265,Action|Thriller,,,,,,2.45,The Stranger,2010
121267,Horror|Thriller,,,,,,1.4,No Man's Land: The Rise of Reeker,2008
121269,Horror|Mystery|Thriller,,,,,,2.15,The Shortcut,2009
121271,Horror,,,,,,2.27,Sometimes They Come Back... Again,1996
121273,Crime|Horror|Mystery|Thriller,,,,,,3.12,The Dentist 2,1998
121275,Action|Comedy|Fantasy|Horror,,,,,,2.79,Highway to Hell,1991
121277,Action|Sci-Fi,,,,,,2.2,U.F.O.,2012
121279,Children|Drama|Romance,,,,,,3.9,Little Lord Fauntleroy,1980
121282,Horror,,,,,,2.75,Horror on Snape Island,1972
121284,Comedy,,,,,,2.45,The Six Wives of Henry Lefay,2009
121286,Comedy|Romance,,,,,,2.6,Swinging with the Finkels,2011
121288,Drama,,,,,,,The Power and the Glory,1961
121290,Drama|Romance,,,,,,,The Girl from Nagasaki,2013
121292,Comedy,,,,,,,San Diego I Love You,1944
121294,Comedy|Drama,,,,,,2.92,Man Exposed,2006
121296,Drama,,,,,,2.92,All Fall Down,1962
121298,Comedy|Fantasy|Romance,,,,,,3.5,Over My Dead Body,1995
121300,Drama,,,,,,3.5,Run If You Can,2010
121302,Animation,,,,,,3.81,Someone's Gaze,2013
121304,Comedy|Sci-Fi,,,,,,3.25,Time Freak,2011
121306,Drama,,,,,,2.75,Above Us Only Sky,2011
121308,Drama,,,,,,3.01,Goodbye to Language 3D,2014
121310,Animation|Drama,,,,,,3.56,The Perfect World of Kai,2007
121312,Drama|Sci-Fi,,,,,,2.33,Planet of Dinosaurs,1977
121314,Action|Drama|Thriller,,,,,,3.35,The Berlin File,2013
121316,Drama,,,,,,3.86,The Attorney,2013
121318,Crime|Drama,,,,,,3.25,The Hatchet Man,1932
121320,Drama,,,,,,,Twelve Angry Men,1963
121322,Drama,,,,,,2.5,The Final Girl,2010
121324,Animation|Children,,,,,,1.5,Dot and the Whale,1986
121326,Adventure|Crime|Horror,,,,,,2.06,The Blood of Fu Manchu,1968
121328,Drama,,,,,,3.0,All Things Fall Apart,2011
121330,Horror|Mystery|Thriller,,,,,,2.18,Altitude,2010
121332,Drama,,,,,,,Big City,1937
121336,Adventure|Children|Western,,,,,,,Big City,2007
121338,Adventure|Comedy|Romance,,,,,,2.4,Carry on Cabby,1963
121340,Comedy,,,,,,3.38,Carry on Behind,1975
121342,Comedy|Romance,,,,,,2.2,Carry on Cruising,1962
121344,Drama,,,,,,2.25,Che!,1969
121346,Crime|Drama|Romance,,,,,,3.0,China Girl,1987
121348,Drama,,,,,,,China Girl,1942
121350,Comedy|Crime,,,,,,3.3,Cops and Robbers,1973
121352,Children|Comedy|Crime,,,,,,3.88,Never a Dull Moment,1968
121354,Crime|Horror|Mystery|Thriller,,,,,,2.88,Cyrus: Mind of a Serial Killer,2010
121358,Action|Horror|Thriller,,,,,,,Blind Alley,2011
121360,Action|Drama,,,,,,,Evel Knievel,1971
121362,Drama,,,,,,3.25,Oviri,1986
121364,Comedy|Drama|Romance,,,,,,2.9,Memories of My Melancholy Whores,2011
121366,Animation|Children|Comedy,,,,,,3.13,Get a Horse!,2013
121368,Comedy|Romance,,,,,,2.5,Gidget Goes to Rome,1963
121370,Action|Comedy|Crime|Drama|Musical|Romance,,,,,,2.33,Happy New Year,2014
121372,Comedy,0.0,0.0,0.0,2.0,2.0,3.96,Bill Burr: Let It Go,2010
121374,Comedy,0.0,2.0,0.0,0.0,2.0,4.11,Bill Burr: Why Do I Do This?,2008
121376,Comedy|Drama,,,,,,,Pride of the Bowery,1940
121378,Documentary,,,,,,3.12,His Way,2011
121380,Action|Comedy,,,,,,2.0,Into the Sun,1992
121382,Action|Fantasy,,,,,,2.82,Jack the Giant Killer,2013
121384,Action|Adventure|Fantasy,,,,,,,Jungle Moon Men,1955
121386,Drama|Romance,,,,,,,Lady of the Tropics,1939
121388,Drama|Romance,,,,,,,His Brother's Wife,1936
121390,Drama,,,,,,2.5,Lost Boundaries,1949
121395,Comedy,,,,,,,Mother is a Freshman,1949
121397,Drama|Mystery,,,,,,2.5,Ash Wednesday,1973
121399,Drama,,,,,,,The Bell Jar,1979
121403,Drama|Romance,,,,,,2.83,Elvis and Me,1988
121405,Comedy|Drama|Fantasy,,,,,,1.5,Wired,1989
121407,Drama|Mystery,,,,,,3.62,Child of Rage,1992
121409,Children|Comedy|Fantasy,,,,,,3.75,Christmas Every Day,1996
121413,Comedy|Drama|Romance,,,,,,3.07,Picture This,2008
121415,Crime|Drama,,,,,,3.0,Going Straight,1916
121417,Drama|Thriller,,,,,,2.25,Scorned,1994
121419,Comedy,,,,,,2.14,Mardi Gras: Spring Break,2011
121421,Drama,,,,,,,Teenage Rebel,1956
121423,Comedy,,,,,,,That's Right - You're Wrong,1939
121426,Horror,,,,,,2.5,The Face of Marble,1946
121430,Action|Adventure|Drama,,,,,,3.5,The Horsemen,1971
121432,Comedy|Drama|Western,,,,,,3.67,The Man Who Shook the Hand of Vicente Fernandez,2012
121434,Action|Drama|Romance|War,,,,,,,The Night Fighters,1960
121436,Action|Comedy|Crime|Romance|Thriller,,,,,,1.0,The Squeeze,1987
121438,Comedy|Crime|Drama,,,,,,2.0,The Squeeze,1978
121440,Romance|Western,,,,,,3.0,Young Billy Young,1969
121442,Western,,,,,,,Whispering Smith,1948
121444,Drama|Thriller,,,,,,2.5,Journey to the End of the Night,2006
121447,Horror|Romance|Sci-Fi|Thriller,,,,,,2.93,The Bride,1985
121449,Fantasy|Horror|Romance,,,,,,2.45,Wishmaster 4: The Prophecy Fulfilled,2002
121451,Children|Drama,,,,,,3.9,Will,2012
121453,Crime|Drama|Mystery|Thriller,,,,,,2.75,Lizzie Borden Took an Ax,2014
121455,Drama|Romance,,,,,,3.55,Tim,1979
121457,Children|Comedy,,,,,,2.91,Switching Goals,1999
121459,Action|Crime,,,,,,2.12,Wrong Side of Town,2010
121461,Comedy,,,,,,2.25,Snowboard Academy,1996
121463,Drama|Sci-Fi|Thriller,,,,,,2.56,The End,2012
121465,Western,,,,,,3.0,The White Buffalo,1977
121467,Action|Horror,,,,,,1.33,Shark Attack,1999
121469,Comedy|Horror|Mystery|Thriller,,,,,,3.08,Killer Movie,2008
121471,Action|Crime,,,,,,2.5,Operation Delta Force 3: Clear Target,1999
121473,Comedy|Romance,,,,,,3.0,Sex and the Single Girl,1964
121475,Horror|Mystery,,,,,,3.1,The Wizard of Gore,2007
121477,Comedy|Horror|Sci-Fi|Thriller,,,,,,2.29,Python,2000
121479,Comedy,,,,,,3.0,No Thank You,2014
121481,Horror,,,,,,1.8,Grave Halloween,2013
121483,Horror,,,,,,2.59,At the Devil's Door,2014
121485,Drama|Romance,,,,,,3.61,Reaching for the Moon,2013
121487,Drama,,,,,,3.12,Beneath the Harvest Sky,2013
121489,Comedy|Drama,,,,,,3.4,Hotel Very Welcome,2007
121491,Drama|Romance,,,,,,3.17,Off Beat,2004
121493,Drama|Romance,,,,,,2.25,"Love, Money, Love",2000
121495,Comedy|Drama|Romance,,,,,,3.12,Garbage Prince,2011
121501,Action,,,,,,,Cross Mission,1988
121503,Action|Adventure|Drama|Fantasy|Romance,,,,,,4.0,Ator the Iron Warrior,1987
121515,Sci-Fi,,,,,,2.5,Beast in Space,1980
121517,Sci-Fi,,,,,,0.5,Star Odyssey,1979
121519,Crime,,,,,,1.5,The New Godfathers,1979
121527,Action|Sci-Fi,,,,,,4.0,Battle of the Stars,1978
121529,Crime|Drama,,,,,,2.5,The Last Thug,1978
121531,Crime|Drama,,,,,,4.0,Naples Serenade Caliber 9,1978
121533,Adventure|Sci-Fi,,,,,,3.0,War of the Planets,1977
121537,Drama,,,,,,3.0,The Weight of Elephants,2013
121541,Comedy,,,,,,,"Loves, Betrayals and Beds",1975
121543,Adventure|Children|Drama|Western,,,,,,3.0,White Fang and the Hunter,1975
121545,Comedy|Fantasy|Musical,,,,,,3.38,Lisztomania,1975
121549,Action|Adventure|Comedy|Fantasy|Sci-Fi,,,,,,1.83,Super Stooges vs the Wonder Women,1974
121551,Action|Fantasy,,,,,,1.0,Battle of the Amazons,1973
121553,Horror|Thriller,,,,,,,Naked Girl Killed in the Park,1972
121557,Horror|Thriller,,,,,,3.0,A Suitcase for a Corpse,1970
121561,Western,,,,,,,Cry of Death,1968
121563,Drama|War,,,,,,,Hell in Normandy,1968
121565,Western,,,,,,,If One is Born a Swine,1967
121567,Action|Romance|Western,,,,,,,Killer Caliber .32,1967
121573,Action|Adventure|Drama|Fantasy,,,,,,,The Conqueror of Atlantis,1965
121575,Action|Adventure|Drama,,,,,,4.5,The Magnificent Gladiator,1964
121577,Action|Adventure|Drama,,,,,,,Revolt of the Praetorians,1964
121579,Horror,,,,,,2.0,Rattlers,1976
121581,(no genres listed),,,,,,2.0,Blablablá,1975
121583,Drama|Horror|Mystery|Thriller,,,,,,3.0,The Uninvited Guest,2004
121586,Romance,,,,,,3.0,Paradise,2013
121588,Documentary,,,,,,3.0,The,Dead Mothers) Club (2014
121590,(no genres listed),,,,,,2.5,Confessor Caressor,1989
121592,Mystery,,,,,,2.5,The Studio Murder Mystery,1932
121594,Crime|Drama|Romance,,,,,,3.6,Midnight Mary,1933
121596,Action|Children|Drama,,,,,,2.42,Born to Fight,2011
121598,Comedy,,,,,,2.0,Goofy Movies Number One,1933
121600,Animation,,,,,,1.5,Bosko's Parlor Pranks,1934
121602,Western,,,,,,,Wyoming Mail,1950
121604,Documentary,,,,,,,Tapia,2013
121606,Drama,,,,,,,White Woman,1933
121608,Comedy|Musical|Romance,,,,,,,Wintertime,1943
121610,Adventure|Children|Drama,,,,,,1.0,What Katy Did,1999
121612,Comedy|Crime|Drama|Musical,,,,,,3.5,Trapped in the Closet: Chapters 23-33,2012
121614,Drama,,,,,,3.5,Three Brave Men,1956
121618,Drama,,,,,,3.55,The Great Gatsby,1926
121620,Comedy,,,,,,,Thieves Fall Out,1941
121622,Comedy|Musical,,,,,,,Sing Your Worries Away,1942
121624,Musical|Romance,,,,,,,One Sunday Afternoon,1948
121626,Mystery,,,,,,,Twenty Plus Two,1961
121628,Crime|Drama,,,,,,,Road to Paradise,1930
121630,Comedy,,,,,,,The Circus Clown,1934
121632,Comedy|Drama,,,,,,,Merlusse,1938
121634,Documentary,,,,,,3.0,Open Heart,2013
121636,Drama,,,,,,,Unashamed,1932
121638,Sci-Fi|Thriller,,,,,,,The Phoenix Rises,2012
121640,Comedy|Drama,,,,,,,Night in Paradise,1946
121642,Comedy,,,,,,,Sons O' Guns,1936
121644,Drama|Romance,,,,,,,The Gift of Love,1978
121646,Comedy,,,,,,,The Life of the Party,1930
121648,Drama,,,,,,,O'Shaughnessy's Boy,1935
121650,Drama,,,,,,3.75,The Loyal 47 Ronin,1958
121652,Romance|Western,,,,,,,The Black Dakotas,1954
121656,Drama|Romance,,,,,,,Smart Woman,1948
121659,Drama|Film-Noir|Mystery,,,,,,1.5,This Side of the Law,1950
121677,Action|Comedy|Drama,,,,,,3.5,The Spiritual Boxer,1975
121679,Children|Comedy|Fantasy,,,,,,2.0,Whiskers,1997
121681,Adventure,,,,,,,Women in the Wind,1939
121683,Drama,,,,,,,The Island Inside,2009
121685,Action|Crime|Drama,,,,,,,Tough Guy,1936
121687,Comedy|Musical|Romance,,,,,,,Hullabaloo,1940
121689,Comedy,,,,,,,Roseanne Barr: Blonde and Bitchin',2006
121691,Crime|Drama,,,,,,,Out-of-Sync,1995
121693,Western,,,,,,,The Lone Ranger,1938
121695,Drama|Romance,,,,,,,Panama Lady,1939
121697,Drama,,,,,,2.0,Lily Dale,1996
121699,Comedy,,,,,,3.75,Katt Williams: Priceless: Afterlife,2014
121701,Comedy|Drama,,,,,,,Tish,1942
121703,Drama,,,,,,3.25,Take a Giant Step,1959
121705,Comedy,,,,,,2.5,Rat Race,1980
121707,Drama,,,,,,2.75,Pets,1974
121709,Comedy|Musical|Romance,,,,,,,That Girl from Paris,1936
121711,Sci-Fi,,,,,,,Spaceflight IC-1: An Adventure in Space,1965
121713,Comedy|Drama,,,,,,3.12,Swedenhielms Family,1935
121715,Comedy,,,,,,4.0,Sebastian Maniscalco: What's Wrong with People?,2012
121719,Drama|Romance,,,,,,,The Unholy Garden,1931
121721,Action|Adventure,,,,,,,"Tarzan, the Ape Man",1959
121723,Comedy|Drama,,,,,,,My Six Convicts,1952
121725,Drama,,,,,,,Wings for the Eagle,1942
121727,Action|Drama,,,,,,3.5,Samurai Vendetta,1959
121729,Drama|War,,,,,,,The Challenge,1970
121731,Comedy|Crime|Mystery|Thriller,,,,,,3.0,The Shanghai Chest,1948
121733,Drama,,,,,,3.3,Newcastle,2008
121735,Crime|Drama|Mystery,,,,,,3.5,Mr. Denning Drives North,1952
121739,Drama,,,,,,,The Long Haul,1957
121741,Drama,,,,,,3.5,The Cheat,1950
121743,Crime|Drama,,,,,,,Postmark for Danger,1955
121745,Action|Thriller,,,,,,,Memorial Day,1998
121749,Action|Drama|Romance|Western,,,,,,,War Drums,1957
121751,Drama|Mystery,,,,,,1.0,Twist of Fate,1954
121753,Action|Crime|Romance|Thriller,,,,,,,Triplecross,1995
121755,Drama,,,,,,,The Eddie Cantor Story,1953
121757,Drama,,,,,,3.5,Twelve Thirty,2010
121759,Drama,,,,,,,Roseanna McCoy,1949
121761,Comedy,,,,,,,Up Goes Maisie,1946
121763,Documentary,,,,,,3.0,Without Lying Down: Frances Marion and the Power of Women in Hollywood,2000
121767,Drama,,,,,,,"See You Tomorrow, Everyone",2013
121769,Crime|Drama,,,,,,,Vice Raid,1960
121771,Drama,,,,,,,The Thirteenth Chair,1937
121773,Drama|Musical,,,,,,,They Learned About Women,1930
121775,Adventure|Children|Drama,,,,,,,Kim,1984
121777,Documentary,,,,,,,Rebirth,2011
121779,Drama,,,,,,2.0,Skateland,2010
121781,Animation|Children|Comedy|Fantasy,,,,,,2.22,Stuart Little 3: Call of the Wild,2005
121783,Horror|Thriller,,,,,,3.0,The Depraved,2011
121785,Action|Thriller,,,,,,3.0,The Substitute 2: School's Out,1998
121787,Horror|Thriller,,,,,,2.0,Shadow People,2013
121790,Horror|Thriller,,,,,,1.82,Seventh Moon,2008
121792,Adventure|Children|Fantasy,,,,,,3.23,Snow Queen,2002
121794,Action|Crime|Thriller,,,,,,2.0,Sacrifice,2011
121797,Drama,,,,,,3.58,The Old Maid,1939
121799,Action|Horror,,,,,,2.23,Maniac Cop 3: Badge of Silence,1993
121801,Crime|Drama|Mystery|Thriller,,,,,,3.0,Step by Step,1946
121803,Crime|Drama|Mystery|Thriller,,,,,,,The Return of Mr. Moto,1965
121805,Crime|Musical|Western,,,,,,,The Old Corral,1936
121807,Crime|Drama|Mystery|Romance,,,,,,1.5,The Getaway,1941
121809,Action|Drama|Western,,,,,,3.5,Hate Thy Neighbor,1968
121811,Action|Crime|Thriller,,,,,,,Pimp Bullies,2011
121813,Comedy|Drama|Romance,,,,,,,"Rich Man, Poor Girl",1938
121815,Documentary|Drama,,,,,,3.5,Pink Saris,2010
121817,Drama,,,,,,3.0,Richness of Internal Space,2012
121819,Western,,,,,,,The Last Posse,1953
121821,Drama|Romance,,,,,,,The Dancer,2011
121823,Adventure|Comedy|Drama,,,,,,,Montana Amazon,2012
121825,Animation|Children,,,,,,0.5,Witch's Night Out,1978
121827,Action|Adventure|Crime|Mystery|Thriller,,,,,,,The Devil's Mask,1946
121829,Comedy|Documentary|Drama,,,,,,3.0,Kings Point,2012
121831,Drama,,,,,,4.0,The Seventh Sin,1957
121835,Action|Crime|Sci-Fi,,,,,,2.83,The Green Hornet,1974
121837,Drama,,,,,,,State's Attorney,1932
121839,Comedy|Mystery,,,,,,,Shadow of Doubt,1935
121841,Documentary,,,,,,4.0,Mantle,2005
121843,Comedy|Crime|Drama|Romance,,,,,,,The House Across the Street,1949
121845,Drama|Thriller,,,,,,,Onibi: The Fire Within,1997
121847,Action|Crime|Drama|Thriller,,,,,,,Pickup Alley,1957
121849,Drama,,,,,,4.0,Long Day's Journey Into Night,1987
121851,Action|Adventure|Romance|War,,,,,,,The Golden Hawk,1952
121855,Comedy|Drama|Romance,,,,,,,Season of Passion,1959
121857,Documentary,,,,,,4.0,Too Tough to Die: A Tribute to Johnny Ramone,2006
121859,Comedy|Romance,,,,,,2.9,The Formula,2014
121861,Drama|Romance,,,,,,,The Member of the Wedding,1997
121863,Crime|Drama,,,,,,3.0,Without Pity,1948
121867,(no genres listed),,,,,,3.5,Where Do We Go from Here?,1945
121869,Sci-Fi,,,,,,,Most Dangerous Man Alive,1961
121873,Comedy,,,,,,3.5,The Man in Possession,1931
121875,Action|Drama,,,,,,,Submarine,1928
121877,Drama,,,,,,2.0,Two Loves,1961
121879,Documentary,,,,,,2.5,Method to the Madness of Jerry Lewis,2011
121881,Western,,,,,,,Son of a Gunfighter,1965
121883,Comedy,,,,,,3.0,The Housekeeper's Daughter,1939
121885,Drama,,,,,,,Silver Dollar,1932
121887,Drama,,,,,,2.5,The Innocents,1987
121889,Adventure|Drama|Romance|War,,,,,,,The Four Feathers,1929
121891,Adventure|Western,,,,,,,The Jackals,1967
121895,Comedy|Romance,,,,,,,Next Time I Marry,1938
121897,Crime|Drama,,,,,,,Tip on a Dead Jockey,1957
121899,Drama,,,,,,,The Girl in White,1952
121901,Crime|Thriller,,,,,,,The Debt,2003
121903,Action|Western,,,,,,,Land Raiders,1969
121907,Comedy|Crime|Drama|Romance,,,,,,3.0,Lady Scarface,1941
121909,Mystery,,,,,,,The Hidden Eye,1945
121911,Drama|Thriller,,,,,,3.5,Mine Own Executioner,1947
121913,Comedy,,,,,,2.0,Mexican Spitfire,1940
121917,Drama,,,,,,3.5,The Green Years,1963
121919,Drama|Mystery|Thriller,,,,,,5.0,The Good Mother,2013
121921,Crime|Drama|Film-Noir|Romance,,,,,,3.0,The Arnelo Affair,1947
121925,Drama|Romance,,,,,,,The Secret of Madame Blanche,1933
121927,Romance|Western,,,,,,,The Kansan,1943
121929,Drama,,,,,,,Looking Forward,1933
121931,Drama,,,,,,,Passion Flower,1930
121933,Crime|Drama|Thriller,,,,,,1.83,The Beat Generation,1959
121937,Crime,,,,,,2.5,San Quentin,1946
121939,Western,,,,,,1.5,"Kenny Rogers as The Gambler, Part III: The Legend Continues",1987
121941,Drama|War,,,,,,,The Birdmen,1971
121943,Comedy,,,,,,3.5,Pretty Baby,1950
121945,Comedy,,,,,,,Made in Romania,2010
121947,Drama|Romance,,,,,,,The Doctor and the Girl,1949
121949,Crime|Drama|Film-Noir,,,,,,3.0,Johnny Allegro,1949
121951,Crime|Drama|Film-Noir,,,,,,2.83,Walk a Crooked Mile,1948
121953,Action|Thriller,,,,,,,Prey of the Jaguar,1996
121955,Crime|Drama,,,,,,,Lord Jeff,1938
121957,Western,,,,,,,Thunder in the Sun,1959
121959,Horror|Thriller,,,,,,2.33,Haunting of the Innocent,2014
121963,Comedy,,,,,,,"Live, Love and Learn",1937
121965,Crime|Drama,,,,,,,The Boys,1962
121967,Comedy|Crime,,,,,,2.5,Tender Scoundrel,1966
121969,Drama|War,,,,,,,Once Before I Die,1966
121973,Adventure,,,,,,,Jungle Man-Eaters,1954
121975,Comedy,,,,,,,My Life with Caroline,1941
121977,Drama|Romance|War,,,,,,,Pilot #5,1943
121981,Action|Thriller|War,,,,,,2.5,The Kill Hole,2012
121983,Drama|Romance,,,,,,,This Man is Mine,1934
121985,Children|Drama,,,,,,2.5,Princess and the Pony,2011
121989,Comedy|Romance,,,,,,,Judge Hardy's Children,1938
121991,Crime|Drama|Mystery,,,,,,3.5,Wicked as They Come,1956
121993,Crime|Film-Noir|Thriller,,,,,,,Night Court,1932
121995,Animation|Children,,,,,,4.25,The Littlest Angel,2011
121997,Drama,,,,,,3.5,The People vs. Dr. Kildare,1941
121999,Adventure,,,,,,,Valley of Head Hunters,1953
122001,(no genres listed),,,,,,,Sally,1929
122003,Comedy|Horror,,,,,,1.0,The Horror of It All,1964
122007,Comedy|Romance,,,,,,3.0,The King and the Chorus Girl,1937
122009,Comedy|Romance,,,,,,2.83,Loose Ankles,1930
122011,Adventure,,,,,,,Voodoo Tiger,1952
122013,Drama|Romance,,,,,,,The White Sister,1933
122015,Documentary,,,,,,4.0,Sergio,2009
122017,Comedy,,,,,,,The Hardys Ride High,1939
122019,Drama,,,,,,3.0,Two is a Happy Number,1972
122021,Comedy|Romance,,,,,,,Lady with a Past,1932
122023,Documentary,,,,,,3.0,Sacred Planet,2004
122025,Comedy|Drama|Romance,,,,,,3.0,Somewhere Tonight,2011
122027,Documentary,,,,,,3.5,Roman Polanski: Odd Man Out,2012
122029,Adventure|Drama|Horror|Mystery,,,,,,3.73,The Hound of the Baskervilles,2002
122031,Horror|Mystery|Thriller,,,,,,2.16,Psych:9,2010
122033,Children|Comedy|Romance,,,,,,3.0,Her Best Move,2007
122035,Action|Adventure|Romance,,,,,,3.25,Tarzan and the Amazons,1945
122037,Horror|Sci-Fi,,,,,,1.08,The Bone Snatcher,2003
122039,Adventure|Children,,,,,,2.83,Snow Buddies,2008
122041,Comedy|Drama,,,,,,2.98,Trust Me,2013
122043,Children|Fantasy|Horror|Thriller,,,,,,2.7,The Haunting Hour: Don't Think About It,2007
122045,Comedy|Fantasy|Romance|Thriller,,,,,,4.62,The Time of Their Lives,1946
122048,Crime|Drama|Thriller|War,,,,,,4.03,The Message,2009
122050,Action|Sci-Fi,,,,,,2.17,The Gene Generation,2007
122054,Comedy,,,,,,3.0,The Old Maid,1972
122056,Drama|Mystery,,,,,,,The Garden Murder Case,1936
122058,Comedy|Musical|Romance,,,,,,,Spring is Here,1930
122060,Comedy,,,,,,2.25,School for All,2006
122062,Drama,,,,,,2.9,The Elephant Man,1982
122064,Drama|Film-Noir,,,,,,2.75,No Questions Asked,1951
122066,Action,,,,,,,Night of the Warrior,1991
122068,Romance|Thriller,,,,,,5.0,Last Sunset,2006
122070,Comedy|Romance,,,,,,,Maisie Gets Her Man,1942
122072,Drama|War,,,,,,,The Navy Comes Through,1942
122074,Adventure|Comedy|Drama|Thriller,,,,,,2.75,Riffraff,1947
122078,Drama,,,,,,,The Toy Wife,1938
122082,Drama|Thriller,,,,,,3.05,On the Inside,2011
122084,Drama|Romance|War,,,,,,3.4,Solomon and Sheba,1959
122086,Action|Thriller,,,,,,2.25,The Heavy,2010
122088,Adventure|Comedy|Drama,,,,,,3.45,Water,1985
122090,Action|Adventure|Drama|Thriller,,,,,,2.7,Ground Control,1998
122092,Comedy|War,,,,,,2.67,Guy X,2005
122094,Horror|Thriller,,,,,,2.72,Perkins' 14,2009
122096,Drama|Western,,,,,,2.8,Tell Them Willie Boy is Here,1969
122098,Crime|Horror|Thriller,,,,,,1.0,The Hunters,2011
122100,Action|Drama|War,,,,,,3.36,The Sea Chase,1955
122102,Horror|Mystery|Thriller,,,,,,1.5,Incubus,2006
122104,Comedy,,,,,,3.6,Kevin Hart: Seriously Funny,2010
122106,Horror|Thriller,,,,,,,Shark Attack 2,2000
122108,Horror,,,,,,2.67,The Reptile,1966
122110,Adventure|Western,,,,,,4.0,Winnetou: The Red Gentleman,1964
122127,Comedy|Romance,,,,,,2.0,One Husband Too Many,2010
122129,Adventure|Animation|Children|Comedy|Mystery,,,,,,3.26,Scooby-Doo! Camp Scare,2010
122131,Drama|Romance,,,,,,2.81,Half of a Yellow Sun,2013
122133,Adventure|Animation|Children|Comedy|Romance,,,,,,3.75,"Hey There, It's Yogi Bear",1964
122135,Thriller,,,,,,3.5,Top Sensation,1969
122137,Drama|Horror|Mystery|Thriller,,,,,,3.33,The Sweet Body of Deborah,1968
122139,Thriller,,,,,,,Your Hands on My Body,1970
122141,Mystery|Thriller,,,,,,3.0,So Sweet... So Perverse,1969
122143,Comedy|Romance,,,,,,1.67,Men to Kiss,2012
122145,Comedy,,,,,,2.5,Little Fridolf Becomes a Grandfather,1957
122147,Crime|Mystery|Thriller,,,,,,1.83,Beck - Familjen,2015
122149,Action|Comedy|Drama|Horror|Thriller,,,,,,,Bummer,1973
122151,Comedy|Drama,,,,,,,The Stranger's Return,1933
122153,Crime|Drama|Romance,,,,,,,Mr. Soft Touch,1949
122155,Drama|Romance,,,,,,2.5,Weary River,1929
122157,Documentary,,,,,,,Koran by Heart,2011
122159,Comedy|Romance,,,,,,3.5,The Affairs of Martha,1942
122161,Drama,,,,,,3.0,Night and Day,1991
122163,Comedy|Drama,,,,,,3.75,Three Night Stand,2013
122165,Comedy|Drama,,,,,,,These Glamour Girls,1939
122167,Crime|Drama|Film-Noir,,,,,,3.5,Slander,1957
122173,Drama|Romance,,,,,,,Scarlet Dawn,1932
122186,Crime|Drama,,,,,,,Sleepers West,1941
122189,Children|Drama,,,,,,3.0,The Sun Comes Up,1949
122191,Action|Western,,,,,,4.25,The Hangman,1959
122193,Romance|Western,,,,,,,Kit Carson,1940
122195,Drama,,,,,,2.67,Beyond the Walls,1984
122197,Comedy|Romance,,,,,,3.0,Paradise for Three,1938
122199,Comedy|Crime|Horror|Mystery|Thriller,,,,,,3.5,The Feathered Serpent,1948
122201,Comedy|Romance,,,,,,4.5,You're Only Young Once,1937
122203,Adventure|Romance,,,,,,,Mask of the Avenger,1951
122205,Children|Drama,,,,,,1.5,In His Father's Shoes,1997
122207,Comedy,,,,,,,Route 30,2007
122210,Comedy,,,,,,3.38,Jim Norton: Please Be Offended,2012
122212,Comedy|Romance,,,,,,,We Were Dancing,1942
122214,Drama|Romance,,,,,,,The Age of Consent,1932
122216,Drama,,,,,,3.0,The Secret of Dr. Kildare,1939
122218,Adventure|Comedy|Crime|Mystery|Thriller,,,,,,,The Sky Dragon,1949
122220,Mystery,,,,,,3.67,The Man Without a Map,1968
122222,Comedy|Romance,,,,,,3.5,The Bride Goes Wild,1948
122224,Drama|Romance|Thriller,,,,,,,Stamboul Quest,1934
122226,Comedy,,,,,,,Two Guys from Milwaukee,1946
122228,Drama|War,,,,,,2.75,PT 109,1963
122230,Adventure|Drama|Romance,,,,,,1.88,Noah's Ark,1999
122232,Horror,,,,,,2.25,Pumpkinhead: Ashes to Ashes,2006
122234,Action|Crime|Thriller,,,,,,2.62,The Lookout,2012
