,movieId,title,year,rating,genres,cute,nudity,sad,scary,violent
7554,7917,Wild in the Streets,1968,2.86,"Drama,Horror,Sci-Fi",0.0,2.0,0.0,3.0,4.0
7555,7918,"Indian Runner, The",1991,3.49,Drama,0.0,2.0,2.0,0.0,5.0
7556,7919,Drunken Angel (Yoidore tenshi),1948,3.86,"Drama,Film-Noir",0.0,0.0,0.0,0.0,3.0
7557,7920,Desperate Living,1977,3.78,"Comedy,Crime",0.0,2.0,0.0,0.0,2.0
7560,7923,Rolling Thunder,1977,3.52,"Action,Drama",0.0,0.0,0.0,0.0,5.0
7561,7924,Stray Dog (Nora inu),1949,3.91,"Drama,Film-Noir,Thriller",0.0,0.0,0.0,0.0,4.0
7562,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958,3.95,"Action,Adventure",0.0,0.0,0.0,0.0,3.0
7563,7926,High and Low (Tengoku to jigoku),1963,4.13,"Crime,Drama,Film-Noir,Thriller",0.0,0.0,0.0,0.0,4.0
7565,7930,"People Under the Stairs, The",1991,3.01,"Horror,Mystery,Thriller",0.0,0.0,0.0,3.0,2.0
7567,7932,Dark Days,2000,3.86,Documentary,0.0,0.0,4.0,0.0,2.0
7568,7933,"Night in Casablanca, A",1946,3.6,Comedy,0.0,0.0,0.0,0.0,0.0
7569,7934,Zelig,1983,3.8,Comedy,0.0,0.0,0.0,0.0,2.0
7570,7935,Face to Face (Ansikte mot ansikte),1976,3.58,"Drama,Fantasy,Horror,Mystery",0.0,0.0,2.0,0.0,0.0
7571,7936,Shame (Skammen),1968,3.89,"Drama,War",0.0,0.0,0.0,0.0,3.0
7572,7937,"Silence, The (Tystnaden)",1963,3.95,Drama,0.0,0.0,0.0,0.0,2.0
7573,7938,Winter Light (Nattvardsgästerna),1963,4.04,Drama,0.0,0.0,2.0,0.0,2.0
7574,7939,Through a Glass Darkly (Såsom i en spegel),1961,4.01,Drama,0.0,0.0,2.0,0.0,0.0
7575,7940,The Magician,1958,3.76,Drama,0.0,0.0,0.0,2.0,2.0
7576,7941,Smiles of a Summer Night (Sommarnattens leende),1955,3.97,"Comedy,Romance",0.0,0.0,0.0,0.0,0.0
7577,7942,Summer with Monika (Sommaren med Monika),1953,3.7,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
7578,7943,"Killers, The",1946,3.88,"Crime,Film-Noir",0.0,0.0,0.0,0.0,4.0
7579,7944,"Night of the Iguana, The",1964,3.79,"Drama,Thriller",0.0,0.0,0.0,0.0,0.0
7581,7946,Reflections in a Golden Eye,1967,3.34,Drama,0.0,0.0,0.0,0.0,0.0
7582,7947,Under the Volcano,1984,3.51,Drama,0.0,0.0,2.0,0.0,2.0
7583,7948,Wise Blood,1979,3.35,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
7584,7949,"Yakuza, The",1975,3.19,Drama,0.0,2.0,0.0,0.0,5.0
7586,7951,Nightbreed,1990,3.29,"Fantasy,Horror",0.0,0.0,0.0,3.0,2.0
7589,7954,"Baron Blood (Orrori del castello di Norimberga, Gli)",1972,2.88,Horror,0.0,0.0,0.0,3.0,4.0
7591,7959,"Trip, The",1967,3.21,Drama,0.0,0.0,0.0,0.0,4.0
7592,7976,Ken Park,2002,3.17,Drama,0.0,4.0,0.0,0.0,3.0
7593,7979,Monterey Pop,1968,3.95,"Documentary,Musical",0.0,0.0,0.0,0.0,2.0
7594,7980,"Bridge Too Far, A",1977,3.74,"Action,Drama,War",0.0,0.0,0.0,0.0,2.0
7595,7981,Infernal Affairs (Mou gaan dou),2002,3.97,"Crime,Drama,Thriller",0.0,0.0,0.0,0.0,5.0
7596,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,3.61,"Drama,Horror,Mystery,Thriller",0.0,0.0,0.0,4.0,3.0
7597,7983,Broadway Danny Rose,1984,3.75,Comedy,0.0,0.0,2.0,0.0,2.0
7598,7984,From Beyond,1986,3.39,"Horror,Sci-Fi",0.0,3.0,0.0,3.0,3.0
7600,7986,Robot Jox,1990,2.31,Sci-Fi,0.0,0.0,0.0,0.0,0.0
7601,7987,Dolls,1987,2.99,Horror,0.0,2.0,0.0,3.0,3.0
7602,7988,Space Truckers,1996,2.67,"Comedy,Sci-Fi",0.0,0.0,0.0,0.0,2.0
7604,7990,Rock 'N' Roll High School,1979,3.44,"Comedy,Musical",0.0,0.0,0.0,0.0,0.0
7605,7991,Death Race 2000,2000,3.23,"Action,Sci-Fi",0.0,4.0,0.0,0.0,4.0
7607,7993,"Bucket Of Blood, A",1959,3.28,"Comedy,Horror",0.0,2.0,0.0,2.0,4.0
7610,8003,Bedlam,1946,3.1,"Drama,Horror",0.0,0.0,0.0,2.0,2.0
7611,8004,Planet of the Vampires (Terrore nello spazio),1965,3.09,"Horror,Sci-Fi",0.0,0.0,0.0,0.0,0.0
7612,8007,Pure Country,1992,3.15,"Drama,Musical,Romance",0.0,0.0,0.0,0.0,0.0
7613,8008,Brigadoon,1954,3.39,"Fantasy,Musical,Romance",0.0,0.0,0.0,0.0,0.0
7615,8010,"Power of One, The",1992,3.69,Drama,0.0,0.0,2.0,0.0,2.0
7616,8011,"Weather Underground, The",2002,3.82,Documentary,0.0,0.0,2.0,0.0,4.0
7617,8012,Kikujiro (Kikujirô no natsu),1999,3.85,"Comedy,Drama",0.0,0.0,2.0,0.0,5.0
7618,8013,I'm with Lucy,2002,3.18,"Comedy,Romance",3.0,0.0,0.0,0.0,0.0
7619,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003,4.0,Drama,0.0,0.0,2.0,0.0,4.0
7620,8015,"Phantom Tollbooth, The",1970,3.6,"Adventure,Animation,Children,Fantasy",0.0,0.0,0.0,0.0,0.0
7621,8016,"Getaway, The",1972,3.63,"Action,Crime,Drama,Thriller",0.0,2.0,0.0,0.0,5.0
7622,8017,10 Rillington Place,1971,3.5,"Crime,Drama,Thriller",0.0,0.0,0.0,0.0,2.0
7623,8019,Dark Water (Honogurai mizu no soko kara),2002,3.39,"Drama,Horror,Mystery,Thriller",0.0,0.0,0.0,4.0,2.0
7624,8024,"Thing Called Love, The",1993,3.17,"Comedy,Drama,Romance",2.0,0.0,0.0,0.0,0.0
7625,8025,The Thief,1997,3.56,Drama,0.0,0.0,2.0,0.0,2.0
7626,8033,How to Steal a Million,1966,3.91,"Comedy,Crime,Romance",2.0,0.0,0.0,0.0,0.0
7627,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",1996,2.85,"Crime,Horror,Thriller",0.0,0.0,0.0,2.0,4.0
7630,8039,Support Your Local Sheriff!,1969,3.67,"Comedy,Western",0.0,0.0,0.0,0.0,0.0
7631,8040,Brain Donors,1992,3.31,Comedy,0.0,0.0,0.0,0.0,0.0
7633,8042,Mean Streets,1973,3.82,"Crime,Drama",0.0,0.0,0.0,0.0,5.0
7634,8043,Jack the Bear,1993,2.99,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
7635,8044,I Am a Fugitive from a Chain Gang,1932,3.83,"Crime,Drama,Film-Noir",0.0,0.0,2.0,0.0,3.0
7636,8045,Hamburger Hill,1987,3.25,"Action,Drama,War",0.0,0.0,0.0,0.0,2.0
7638,8056,Harper,1966,3.34,"Crime,Drama,Mystery",0.0,2.0,0.0,0.0,4.0
7639,8057,Sweet Bird of Youth,1962,3.45,Drama,0.0,0.0,0.0,0.0,3.0
7640,8062,Dahmer,2002,2.61,"Drama,Horror,Thriller",0.0,0.0,0.0,2.0,2.0
7641,8063,Paradise,1991,3.24,Drama,0.0,0.0,0.0,0.0,0.0
7645,8092,Frankenstein Unbound,1990,2.76,"Drama,Horror,Sci-Fi",0.0,0.0,0.0,2.0,2.0
7646,8093,Shiri (Swiri),1999,3.04,"Action,Drama,Romance,Thriller",0.0,0.0,0.0,0.0,3.0
7647,8094,Bad Day at Black Rock,1955,3.83,"Drama,Thriller,Western",0.0,0.0,0.0,2.0,4.0
7649,8117,In China They Eat Dogs (I Kina spiser de hunde),1999,3.68,"Action,Comedy",0.0,0.0,0.0,0.0,5.0
7650,8118,Delta Force 2 (Delta Force 2: The Colombian Connection),1990,2.33,"Action,Adventure,Thriller,War",0.0,0.0,0.0,0.0,2.0
7651,8119,Crossroads,1986,3.21,Drama,0.0,0.0,0.0,0.0,0.0
7653,8121,"Seducing Doctor Lewis (Grande séduction, La)",2003,3.72,Comedy,3.0,0.0,0.0,0.0,0.0
7655,8123,Sammy and Rosie Get Laid,1987,3.45,"Comedy,Drama",0.0,4.0,0.0,0.0,5.0
7657,8125,Sunrise: A Song of Two Humans,1927,3.97,"Drama,Romance",0.0,0.0,0.0,0.0,2.0
7658,8126,Shock Corridor,1963,3.46,Drama,0.0,0.0,0.0,2.0,4.0
7659,8127,"First $20 Million Is Always the Hardest, The",2002,3.02,Comedy,2.0,0.0,0.0,0.0,0.0
7660,8128,Au revoir les enfants,1987,3.97,Drama,0.0,0.0,3.0,0.0,2.0
7661,8129,Sex: The Annabel Chong Story,1999,2.7,Documentary,0.0,2.0,2.0,2.0,2.0
7662,8130,"Girl Next Door, The",1999,3.19,Documentary,0.0,3.0,0.0,2.0,4.0
7663,8131,Pursuit of Happiness,2001,3.73,"Comedy,Romance",3.0,0.0,2.0,0.0,0.0
7664,8132,Gladiator,1992,3.91,"Action,Drama",0.0,0.0,0.0,0.0,4.0
7665,8133,"Inheritance, The (Arven)",2003,3.64,Drama,0.0,0.0,0.0,0.0,0.0
7666,8134,Wonderful Days (a.k.a. Sky Blue),2003,3.37,"Animation,Sci-Fi",0.0,0.0,0.0,0.0,0.0
7669,8138,Attack of the Giant Leeches,1959,1.94,"Horror,Sci-Fi",0.0,0.0,0.0,3.0,0.0
7671,8140,The Cruel Sea,1953,3.47,"Drama,War",0.0,0.0,0.0,0.0,0.0
7673,8142,Dead or Alive: Hanzaisha,1999,3.26,"Action,Crime",0.0,0.0,0.0,0.0,5.0
7674,8143,Lola Montès,1955,3.62,Drama,0.0,0.0,0.0,0.0,2.0
7675,8147,Charly,1968,3.65,"Drama,Sci-Fi",0.0,0.0,3.0,0.0,0.0
7678,8153,Lust for Life,1956,3.53,Drama,0.0,0.0,4.0,0.0,0.0
7679,8154,"Dolce Vita, La",1960,3.93,Drama,0.0,0.0,2.0,0.0,2.0
7680,8157,Jin Roh: The Wolf Brigade (Jin-Rô),1998,3.69,"Animation,Fantasy,Thriller",0.0,0.0,2.0,0.0,4.0
7681,8158,Rush,1991,3.5,"Crime,Drama",0.0,0.0,2.0,2.0,3.0
7682,8167,Captain Blood,1935,3.84,"Action,Adventure,Romance",0.0,0.0,0.0,0.0,2.0
7683,8168,"Lift, De",1983,2.79,"Horror,Thriller",0.0,0.0,0.0,3.0,0.0
7684,8169,*batteries not included,1987,3.26,"Children,Comedy,Fantasy,Sci-Fi",5.0,0.0,0.0,0.0,0.0
7685,8183,Educating Rita,1983,3.67,"Comedy,Drama",0.0,0.0,2.0,0.0,0.0
7686,8187,On Moonlight Bay,1951,3.12,"Comedy,Musical",0.0,0.0,0.0,0.0,0.0
7687,8188,Sansho the Bailiff (Sanshô dayû),1954,4.0,Drama,0.0,0.0,2.0,0.0,2.0
7688,8189,Zazie dans le métro,1960,3.43,Comedy,0.0,0.0,0.0,0.0,0.0
7689,8190,"Americanization of Emily, The",1964,3.6,"Comedy,Drama,War",0.0,0.0,0.0,0.0,2.0
7690,8191,Anne of the Thousand Days,1969,3.77,Drama,0.0,0.0,0.0,0.0,0.0
7691,8194,Baby Doll,1956,3.45,Drama,0.0,2.0,0.0,0.0,2.0
7692,8195,"Avventura, L' (Adventure, The)",1960,3.94,"Drama,Mystery,Romance",0.0,0.0,0.0,0.0,0.0
7693,8196,Beyond the Valley of the Dolls,1970,3.17,"Comedy,Horror",0.0,3.0,0.0,0.0,2.0
7694,8197,Hiroshima Mon Amour,1959,3.9,"Drama,Romance,War",0.0,0.0,0.0,0.0,2.0
7695,8198,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse)",1000,3.47,"Crime,Horror,Mystery,Thriller",0.0,0.0,0.0,0.0,3.0
7696,8199,Ugetsu (Ugetsu monogatari),1953,3.92,"Drama,Thriller",0.0,0.0,0.0,2.0,2.0
7697,8201,At Play in the Fields of the Lord,1991,3.4,Drama,0.0,2.0,2.0,0.0,0.0
7698,8202,"Golden Coach, The (Le carrosse d'or)",1953,3.53,"Comedy,Drama,Romance",0.0,0.0,0.0,0.0,0.0
7700,8206,Mystery of the Wax Museum,1933,3.17,Horror,0.0,2.0,0.0,3.0,2.0
7701,8207,"Day of the Jackal, The",1973,3.92,"Crime,Thriller",0.0,0.0,0.0,0.0,4.0
7702,8208,"Razor's Edge, The",1946,3.54,Drama,0.0,0.0,0.0,0.0,3.0
7704,8221,War of the Buttons,1994,3.62,"Adventure,Children,Drama",2.0,0.0,2.0,0.0,0.0
7705,8222,"Other, The",1972,3.32,"Drama,Horror,Mystery,Thriller",0.0,0.0,0.0,4.0,3.0
7707,8225,Night of the Living Dead,1990,3.36,Horror,0.0,2.0,0.0,4.0,3.0
7708,8227,Drums Along the Mohawk,1939,3.3,"Adventure,War,Western",0.0,0.0,0.0,0.0,4.0
7709,8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",1931,4.01,Mystery,0.0,2.0,0.0,0.0,2.0
7710,8232,I Love You Again,1940,3.73,"Comedy,Drama",0.0,0.0,0.0,0.0,2.0
7711,8235,Safety Last!,1923,3.92,"Action,Comedy,Romance",2.0,0.0,0.0,0.0,2.0
7714,8238,Little Murders,1971,3.38,"Comedy,Crime",0.0,0.0,0.0,0.0,0.0
7715,8239,Viridiana,1961,3.95,"Comedy,Drama",0.0,0.0,0.0,0.0,2.0
7717,8241,Masterminds,1997,2.49,"Action,Comedy,Thriller",0.0,0.0,0.0,2.0,2.0
7719,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979,3.87,"Action,Adventure,Animation,Comedy,Crime,Mystery",0.0,0.0,0.0,0.0,3.0
7720,8254,Arizona Dream,1993,3.78,"Comedy,Drama,Fantasy,Romance",0.0,0.0,0.0,0.0,2.0
7722,8256,Queen Christina,1933,3.61,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
7723,8257,Battleground,1949,3.53,"Action,Drama,War",0.0,0.0,0.0,2.0,2.0
7724,8258,Citizen Toxie: The Toxic Avenger IV,2000,3.11,"Action,Comedy,Horror",0.0,2.0,0.0,0.0,2.0
7725,8259,Hooper,1978,3.13,"Action,Comedy",2.0,0.0,0.0,0.0,0.0
7726,8260,"Crazy Stranger, The (Gadjo Dilo)",1997,3.71,"Comedy,Drama",0.0,0.0,0.0,0.0,2.0
7727,8261,3 Women (Three Women),1977,3.84,Drama,0.0,0.0,0.0,2.0,3.0
7729,8263,Take Me Out to the Ball Game,1949,3.31,"Comedy,Musical,Romance",2.0,0.0,0.0,0.0,0.0
7730,8264,Grey Gardens,1975,3.83,Documentary,0.0,0.0,3.0,0.0,0.0
7731,8265,Frogs,1972,2.26,"Drama,Horror,Mystery,Thriller",0.0,0.0,0.0,4.0,2.0
7732,8266,Purple Rain,1984,3.02,"Drama,Musical",0.0,0.0,0.0,0.0,2.0
7734,8268,Point of No Return,1993,3.13,"Action,Thriller",0.0,0.0,0.0,0.0,2.0
7736,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",1990,3.72,"Comedy,Drama,Romance",0.0,0.0,0.0,0.0,3.0
7737,8272,Cromwell,1970,3.33,Drama,0.0,0.0,0.0,0.0,0.0
7738,8273,"Tale of Ham and Passion, A (Jamón, Jamón)",1992,3.39,"Comedy,Drama,Romance",0.0,2.0,0.0,0.0,2.0
7739,8275,College,1927,3.57,Comedy,0.0,0.0,0.0,0.0,0.0
7740,8290,Mitchell,1975,1.53,"Action,Crime",0.0,0.0,0.0,2.0,3.0
7741,8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None),1965,3.62,Mystery,0.0,0.0,0.0,0.0,0.0
7742,8292,Hakuchi,1951,3.57,"Crime,Drama,Romance",0.0,0.0,0.0,0.0,3.0
7745,8295,"Most Dangerous Game, The",1932,3.41,"Adventure,Mystery,Thriller",0.0,0.0,0.0,2.0,2.0
7746,8302,"Front Page, The",1931,3.56,"Comedy,Drama,Romance",0.0,0.0,0.0,0.0,0.0
7747,8327,Dolls,2002,3.83,"Drama,Romance",0.0,0.0,3.0,0.0,3.0
7749,8330,Our Man in Havana,1959,3.71,"Comedy,Drama,Thriller",0.0,0.0,0.0,0.0,2.0
7750,8331,"Man Who Came to Dinner, The",1942,3.67,Comedy,0.0,0.0,0.0,0.0,0.0
7751,8332,Sunday Bloody Sunday,1971,3.64,Drama,0.0,2.0,0.0,0.0,3.0
7752,8334,"Cowboys, The",1972,3.62,Western,0.0,0.0,0.0,0.0,4.0
7753,8335,Make Way for Tomorrow,1937,3.94,Drama,0.0,0.0,0.0,0.0,0.0
7754,8336,"Major and the Minor, The",1942,3.67,"Comedy,Romance",3.0,0.0,0.0,0.0,0.0
7755,8337,"Caine Mutiny, The",1954,3.92,"Drama,War",0.0,0.0,0.0,0.0,3.0
7756,8338,Black Narcissus,1947,3.85,Drama,0.0,0.0,0.0,0.0,2.0
7758,8340,Escape from Alcatraz,1979,3.78,"Drama,Thriller",0.0,0.0,0.0,2.0,4.0
7759,8341,Oliver Twist,1948,3.65,"Adventure,Crime,Drama",0.0,0.0,0.0,2.0,3.0
7761,8360,Shrek 2,2004,3.49,"Adventure,Animation,Children,Comedy,Musical,Romance",4.0,0.0,0.0,0.0,0.0
7762,8361,"Day After Tomorrow, The",2004,3.05,"Action,Adventure,Drama,Sci-Fi,Thriller",0.0,0.0,0.0,0.0,0.0
7763,8362,Raising Helen,2004,3.07,"Comedy,Drama,Romance",4.0,0.0,0.0,0.0,0.0
7764,8363,Soul Plane,2004,2.1,Comedy,0.0,0.0,0.0,0.0,0.0
7765,8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),2003,3.6,Drama,0.0,2.0,0.0,2.0,3.0
7766,8365,"Mother, The",2003,3.44,Drama,0.0,2.0,3.0,0.0,3.0
7767,8366,Saved!,2004,3.59,"Comedy,Drama",0.0,0.0,0.0,0.0,0.0
7768,8367,"Time of the Wolf, The (Le temps du loup)",2003,3.3,Drama,0.0,0.0,0.0,0.0,0.0
7769,8368,Harry Potter and the Prisoner of Azkaban,2004,3.8,"Adventure,Fantasy,IMAX",2.0,0.0,0.0,2.0,0.0
7770,8369,Mindhunters,2004,3.09,"Action,Crime,Horror,Mystery,Thriller",0.0,0.0,0.0,2.0,2.0
7771,8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,3.77,"Action,Comedy,Crime,Drama",0.0,0.0,0.0,0.0,5.0
7772,8371,"Chronicles of Riddick, The",2004,3.33,"Action,Sci-Fi,Thriller",0.0,0.0,0.0,0.0,0.0
7773,8372,Garfield: The Movie,2004,2.23,"Animation,Children,Comedy",4.0,0.0,0.0,0.0,0.0
7774,8373,"Stepford Wives, The",2004,2.69,"Comedy,Fantasy,Thriller",0.0,0.0,0.0,2.0,0.0
7776,8375,"Hunting of the President, The",2004,3.2,Documentary,0.0,0.0,0.0,0.0,2.0
7777,8376,Napoleon Dynamite,2004,3.34,Comedy,0.0,0.0,0.0,0.0,0.0
7778,8377,City of Joy,1992,3.49,Drama,0.0,0.0,0.0,0.0,0.0
7779,8378,"Doctor, The",1991,3.42,Drama,0.0,0.0,0.0,0.0,2.0
7780,8379,"Dresser, The",1983,3.75,Drama,0.0,0.0,2.0,0.0,0.0
7781,8380,Father Hood,1993,2.08,Comedy,0.0,0.0,0.0,0.0,0.0
7783,8382,Hello Again,1987,2.46,Comedy,2.0,0.0,0.0,0.0,0.0
7784,8383,Hope Springs,2003,2.78,"Comedy,Romance",4.0,0.0,0.0,0.0,0.0
7786,8385,Lover Come Back,1961,3.66,"Comedy,Romance",0.0,0.0,0.0,0.0,0.0
7787,8387,Police Academy: Mission to Moscow,1994,1.83,"Comedy,Crime",0.0,0.0,0.0,2.0,0.0
7789,8391,Big Wednesday,1978,3.49,"Comedy,Drama",0.0,0.0,0.0,0.0,2.0
7793,8395,"Last of Sheila, The",1973,3.55,"Crime,Mystery,Thriller",0.0,0.0,0.0,0.0,2.0
7797,8400,Wish You Were Here,1987,3.54,"Comedy,Drama",0.0,0.0,2.0,0.0,0.0
7798,8401,"Adventures of Sherlock Holmes, The",1939,3.7,"Crime,Mystery,Thriller",0.0,0.0,0.0,0.0,0.0
7801,8404,"Hound of the Baskervilles, The",1939,3.67,"Crime,Mystery,Thriller",0.0,0.0,0.0,0.0,0.0
7802,8405,Hour of the Wolf (Vargtimmen),1968,3.76,"Drama,Horror",0.0,0.0,0.0,2.0,2.0
7803,8407,"Molly Maguires, The",1970,3.41,Drama,0.0,0.0,0.0,0.0,2.0
7804,8410,Suddenly,1954,3.47,"Crime,Drama,Film-Noir",0.0,0.0,0.0,0.0,3.0
7808,8422,Kings Row,1942,3.36,"Drama,Romance",0.0,0.0,0.0,0.0,3.0
7809,8423,"Kid Brother, The",1927,3.71,"Children,Comedy,Romance",0.0,0.0,0.0,0.0,0.0
7811,8425,Meet the Applegates,1991,2.56,Comedy,0.0,0.0,0.0,2.0,2.0
7812,8426,Robot Carnival (Roboto kânibauru),1987,3.43,"Animation,Comedy,Drama,Fantasy,Sci-Fi",0.0,0.0,0.0,0.0,2.0
7815,8446,Sands of Iwo Jima,1949,3.41,"Action,Drama,Romance,War",0.0,0.0,0.0,0.0,0.0
7816,8447,This Island Earth,1955,2.83,Sci-Fi,0.0,0.0,0.0,2.0,0.0
7819,8451,Blackboard Jungle,1955,3.58,Drama,0.0,0.0,0.0,2.0,4.0
7822,8454,Luna Papa,1999,3.26,"Comedy,Drama,Fantasy",0.0,0.0,0.0,0.0,0.0
7824,8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),1970,3.87,"Crime,Drama,Thriller",0.0,0.0,0.0,0.0,3.0
7827,8459,"Heiress, The",1949,3.89,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
7828,8460,State Fair,1945,3.28,"Musical,Romance",2.0,0.0,0.0,0.0,0.0
7831,8463,Johnny Belinda,1948,3.53,Drama,0.0,0.0,0.0,0.0,0.0
7832,8464,Super Size Me,2004,3.53,"Comedy,Documentary,Drama",0.0,0.0,0.0,2.0,2.0
7835,8477,"Jetée, La",1962,4.0,"Romance,Sci-Fi",0.0,0.0,0.0,0.0,0.0
7838,8481,Northwest Passage,1940,3.56,"Action,Adventure,Drama,Romance,Thriller,Western",0.0,0.0,0.0,0.0,2.0
7839,8482,"Picture of Dorian Gray, The",1945,3.68,"Drama,Fantasy,Horror",0.0,0.0,0.0,2.0,2.0
7841,8484,"Human Condition I, The (Ningen no joken I)",1959,3.97,"Drama,War",0.0,0.0,0.0,0.0,0.0
7842,8485,Samsara,2001,3.73,"Adventure,Drama,Romance",0.0,0.0,0.0,0.0,2.0
7843,8486,Bachelor Mother,1939,3.61,"Comedy,Romance",3.0,0.0,0.0,0.0,0.0
7844,8487,Please Don't Eat the Daisies,1960,3.3,"Children,Comedy,Musical",2.0,0.0,0.0,0.0,0.0
7845,8488,Siddhartha,1972,3.32,Drama,0.0,0.0,0.0,0.0,0.0
7846,8491,White Heat,1949,3.96,"Crime,Drama,Film-Noir",0.0,0.0,0.0,2.0,5.0
7847,8492,"Christmas Carol, A (Scrooge)",1951,3.83,"Drama,Fantasy",0.0,0.0,0.0,2.0,0.0
7848,8493,Memphis Belle,1990,3.56,"Action,Drama,War",0.0,0.0,0.0,0.0,2.0
7849,8494,"Cincinnati Kid, The",1965,3.61,Drama,0.0,0.0,0.0,0.0,3.0
7850,8495,Animal Factory,2000,3.37,"Crime,Drama",0.0,0.0,0.0,2.0,5.0
7851,8496,"Panic in Needle Park, The",1971,3.55,"Drama,Romance",0.0,0.0,3.0,2.0,2.0
7852,8499,Pretty Baby,1978,3.47,Drama,0.0,2.0,0.0,0.0,0.0
7854,8501,"Hitcher, The",1986,3.49,"Action,Thriller",0.0,2.0,0.0,3.0,5.0
7855,8502,Show Boat,1951,3.26,"Drama,Musical,Romance",2.0,0.0,0.0,0.0,0.0
7856,8503,Ivanhoe,1952,3.18,"Adventure,Drama,Romance",0.0,0.0,0.0,0.0,0.0
7857,8504,Box of Moon Light,1996,3.45,"Comedy,Drama",0.0,0.0,0.0,2.0,2.0
7858,8505,"Eel, The (Unagi)",1997,3.61,"Drama,Romance",0.0,0.0,0.0,0.0,0.0
7859,8506,Fear X,2003,2.82,"Mystery,Thriller",0.0,0.0,0.0,2.0,0.0
7860,8507,Freaks,1932,3.77,"Crime,Drama,Horror",0.0,0.0,0.0,3.0,4.0
7861,8511,"Immigrant, The",1917,3.64,Comedy,0.0,0.0,0.0,0.0,2.0
7862,8512,Silent Movie,1976,3.29,Comedy,0.0,0.0,0.0,0.0,0.0
7863,8516,"Matter of Life and Death, A (Stairway to Heaven)",1946,3.97,"Drama,Fantasy,Romance",0.0,0.0,0.0,0.0,0.0
7864,8518,Anna Christie,1930,3.51,Drama,0.0,0.0,0.0,0.0,0.0
7866,8520,Deep Cover,1992,3.42,"Action,Crime,Thriller",0.0,0.0,0.0,0.0,4.0
7867,8521,Dr. Jekyll and Mr. Hyde,1931,3.47,"Drama,Horror",0.0,2.0,0.0,2.0,3.0
7868,8522,My Little Chickadee,1940,3.42,"Comedy,Western",0.0,0.0,0.0,0.0,0.0
7869,8524,"High and the Mighty, The",1954,3.04,Drama,0.0,0.0,0.0,0.0,0.0
7870,8525,"Ugly Dachshund, The",1966,3.24,"Children,Comedy",5.0,0.0,0.0,0.0,0.0
7871,8526,Around the World in 80 Days,2004,2.91,"Adventure,Children,Comedy",0.0,0.0,0.0,0.0,0.0
7872,8527,I'll Sleep When I'm Dead,2003,2.96,"Crime,Drama",0.0,0.0,0.0,0.0,4.0
7873,8528,Dodgeball: A True Underdog Story,2004,3.3,Comedy,0.0,0.0,0.0,0.0,0.0
7874,8529,"Terminal, The",2004,3.59,"Comedy,Drama,Romance",2.0,0.0,0.0,0.0,0.0
7875,8530,Dear Frankie,2004,3.9,"Drama,Romance",2.0,0.0,5.0,0.0,2.0
7876,8531,White Chicks,2004,2.4,"Action,Comedy,Crime",0.0,0.0,0.0,2.0,0.0
7877,8532,"Door in the Floor, The",2004,3.4,Drama,0.0,4.0,2.0,0.0,2.0
7878,8533,"Notebook, The",2004,3.71,"Drama,Romance",2.0,0.0,3.0,0.0,0.0
7879,8534,Two Brothers (Deux frères),2004,3.41,"Adventure,Children,Drama",3.0,0.0,2.0,0.0,2.0
7880,8535,De-Lovely,2004,3.19,"Drama,Musical",0.0,0.0,0.0,0.0,0.0
7882,8537,Kaena: The Prophecy (Kaena: La prophétie),2003,2.97,"Action,Adventure,Animation,Children,Sci-Fi",0.0,0.0,0.0,2.0,0.0
7883,8540,Back to Bataan,1945,3.03,"Drama,War",0.0,0.0,2.0,0.0,3.0
7885,8542,"Day at the Races, A",1937,3.97,"Comedy,Musical",0.0,0.0,0.0,0.0,0.0
7886,8543,"Flying Leathernecks, The",1951,2.99,"Action,Drama,War",2.0,0.0,0.0,0.0,2.0
7889,8571,Bob & Carol & Ted & Alice,1969,3.17,"Comedy,Drama",0.0,3.0,0.0,0.0,2.0
7890,8572,"Littlest Rebel, The",1935,3.36,"Children,Drama",2.0,0.0,0.0,0.0,0.0
7891,8573,Reconstruction,2003,3.71,"Drama,Romance",0.0,0.0,0.0,0.0,2.0
7892,8574,"Claymation Christmas Celebration, A",1987,3.53,"Animation,Children,Comedy,Musical",3.0,0.0,0.0,2.0,2.0
